SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
0,08-Jul-11,07-Aug-11,3,1202,259650,149.45,5000024834,1989,8,,Station Wagones,4477,TOYOTA,Private,
0,01-Jul-11,30-Jun-12,93,1202,158658.73,2743.469,5000024849,2005,2,50,Truck,3568,HYUNDAI,Own Goods,
0,05-Jul-13,04-Jul-14,11,1202,500000,6951.85,5000024311,2007,4,7,Pick-up,3153,NISSAN,Own Goods,
0,05-Jul-12,04-Jul-13,11,1202,500000,5571.974,5000024311,2007,4,7,Pick-up,3153,NISSAN,Own Goods,5750
0,05-Jul-11,04-Jul-12,11,1202,500000,6476.059,5000024311,2007,4,7,Pick-up,3153,NISSAN,Own Goods,
0,09-Jul-13,08-Jul-14,11,1202,150000,2167.41,5000024320,1997,4,10,Pick-up,1997,MITSUBISHI,Own Goods,
0,09-Jul-12,08-Jul-13,11,1202,150000,2302.13,5000024320,1997,4,10,Pick-up,1997,MITSUBISHI,Own Goods,6290
0,09-Jul-11,08-Jul-12,11,1202,150000,1675.467,5000024320,1997,4,10,Pick-up,1997,MITSUBISHI,Own Goods,59453
0,09-Jul-13,08-Jul-14,11,1201,150000,3053.19,5000024352,1995,4,,Station Wagones,2555,MITSUBISHI,Private,40452.1
0,09-Jul-12,08-Jul-13,11,1201,150000,2870.23,5000024352,1995,4,,Station Wagones,2555,MITSUBISHI,Private,16143.58
0,09-Jul-11,08-Jul-12,11,1201,150000,2741.522,5000024352,1995,4,,Station Wagones,2555,MITSUBISHI,Private,
0,08-Aug-13,07-Aug-14,5,1201,500000,7216.25,5000024444,1993,11,,Station Wagones,4164,TOYOTA,Private,
0,08-Aug-12,07-Aug-13,5,1201,500000,7216,5000024444,1993,11,,Station Wagones,4164,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,5,1201,350000,5056.494,5000024444,1993,11,,Station Wagones,4164,TOYOTA,Private,
0,08-Aug-13,07-Aug-14,5,1202,200000,3216.15,5000024486,1989,6,10,Pick-up,3153,NISSAN,Own Goods,
0,08-Aug-12,07-Aug-13,5,1202,200000,3215.9,5000024486,1989,6,10,Pick-up,3153,NISSAN,Own Goods,
0,08-Aug-11,07-Aug-12,5,1202,180000,2754.248,5000024486,1989,6,10,Pick-up,3153,NISSAN,Own Goods,4725
0,08-Jul-11,07-Aug-11,5,1202,180000,121.3,5000024486,1989,6,10,Pick-up,3153,NISSAN,Own Goods,
1,28-Jun-12,27-Jun-13,12,1202,514828.52,15399.21,5000024572,2007,27,27,Bus,3280,HIGER BUS,Taxi,
0,10-Jan-14,09-Jan-15,11,1202,120000,3492.38,5000024574,1998,4,0,Bus,0,TOYOTA,Own service,134796.75
0,17-Sep-13,16-Sep-14,11,1201,189462,4560,5000024576,2007,4,,Station Wagones,2835,MITSUBISHI,Private,361470.85
0,24-Aug-12,23-Aug-13,11,1201,189462,4386.21,5000024576,2007,4,,Station Wagones,2835,MITSUBISHI,Private,308965.76
0,24-Aug-11,23-Aug-12,11,1201,189462,2303.494,5000024576,2007,4,,Station Wagones,2835,MITSUBISHI,Private,350102.32
1,25-Oct-13,24-Oct-14,3,1202,1500000,37296.51,5000024585,2003,1,29582,Tanker,13798,IVECO,General Cartage,111834
1,25-Oct-12,24-Oct-13,3,1202,1500000,35965.2,5000024585,2003,1,29582,Tanker,13798,IVECO,General Cartage,
1,25-Oct-11,24-Oct-12,3,1202,1500000,42594.115,5000024585,2003,1,29582,Tanker,13798,IVECO,General Cartage,
0,12-May-12,11-May-13,11,1202,269455,2951.656,5000022996,2009,4,7,Pick-up,2986,TOYOTA,Own Goods,
1,10-Dec-11,09-Dec-12,11,1202,0,726.5,5000024618,2003,4,6,Pick-up,2779,TOYOTA,Own Goods,
1,12-Jan-14,11-Jan-15,11,1202,514828.52,14796.98,5000024693,2007,27,27,Bus,3920,HIGER BUS,Fare Paying Passengers,
1,12-Jan-13,11-Jan-14,11,1202,514828.52,12686.29,5000024693,2007,27,27,Bus,3920,HIGER BUS,Fare Paying Passengers,5937.65
1,12-Jan-12,11-Jan-13,11,1202,332000,10148.43,5000024693,2007,27,27,Bus,3920,HIGER BUS,Fare Paying Passengers,
0,01-Jul-13,30-Jun-14,5,1201,100000,1967.75,5000024710,1996,11,,Station Wagones,4164,TOYOTA,Private,
0,17-Jun-12,16-Jun-13,5,1201,100000,2078.55,5000024710,1996,11,,Station Wagones,4164,TOYOTA,Private,
0,25-Nov-11,16-Jun-12,5,1201,0,544.945,5000024710,1996,11,,Station Wagones,4164,TOYOTA,Private,
2,16-Nov-12,15-Nov-13,11,1202,514828.52,14191.85,5000023043,2007,37,37,Bus,3920,HIGER BUS,Taxi,
2,18-Aug-11,17-Aug-12,11,1202,332000,11170.36,5000023043,2007,37,37,Bus,3920,HIGER BUS,Taxi,
0,07-Aug-12,06-Aug-13,97,1201,186000,2967.84,5000023044,1981,4,,Automobile,1290,VOLVO,Private,
0,07-Aug-11,06-Aug-12,97,1201,186000,2814.206,5000023044,1981,4,,Automobile,1290,VOLVO,Private,5620.13
0,07-Jul-11,06-Aug-11,11,1201,186000,134.53,5000023044,1981,4,,Automobile,1290,VOLVO,Private,
0,08-Aug-13,07-Aug-14,2,1201,175000,2830.65,5000023052,1992,4,,Automobile,1597,NISSAN,Private,
0,08-Aug-12,07-Aug-13,2,1201,175000,2830.65,5000023052,1992,4,,Automobile,1597,NISSAN,Private,
0,08-Aug-11,07-Aug-12,2,1201,175000,2650.572,5000023052,1992,4,,Automobile,1597,NISSAN,Private,
0,08-Jul-11,07-Aug-11,2,1201,175000,119.73,5000023052,1992,4,,Automobile,1597,NISSAN,Private,
0,08-Aug-13,07-Aug-14,11,1202,299745,4460.17,5000023058,2006,4,7.3,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Aug-12,07-Aug-13,11,1202,299745,4460.17,5000023058,2006,4,7.3,Pick-up,2835,MITSUBISHI,Own Goods,199370
0,08-Jul-11,07-Aug-11,11,1202,299745,250.66,5000023058,2006,4,7.3,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Aug-11,07-Aug-12,11,1202,299745,4250.739,5000023058,2006,4,7.3,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Aug-13,07-Aug-14,11,1201,500000,7017.15,5000023061,2006,6,,Station Wagones,2835,MITSUBISHI,Private,
0,08-Aug-12,07-Aug-13,11,1201,500000,7017.15,5000023061,2006,6,,Station Wagones,2835,MITSUBISHI,Private,
0,08-Aug-11,07-Aug-12,11,1201,500000,6825.412,5000023061,2006,6,,Station Wagones,2835,MITSUBISHI,Private,29787.64
0,07-Aug-13,06-Aug-14,97,1202,507178.47,8843.58,5000023069,2007,25,0,Bus,4214,MITSUBISHI,Own service,48784
0,07-Aug-12,06-Aug-13,97,1202,507178.47,8843.58,5000023069,2007,25,0,Bus,4214,MITSUBISHI,Own service,
0,07-Aug-11,06-Aug-12,97,1202,507178.47,9193.056,5000023069,2007,25,0,Bus,4214,MITSUBISHI,Own service,
0,08-Jul-11,06-Aug-11,97,1202,507178.47,408.26,5000023069,2007,25,0,Bus,4214,MITSUBISHI,Own service,
0,08-Aug-13,07-Aug-14,2,1201,302900,4425.82,5000023085,2003,4,,Automobile,1299,TOYOTA,Private,
0,08-Aug-12,07-Aug-13,2,1201,302900,4425.82,5000023085,2003,4,,Automobile,1299,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,2,1201,302900,4245.742,5000023085,2003,4,,Automobile,1299,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,2,1201,302900,207.24,5000023085,2003,4,,Automobile,1299,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,95,1202,71467,3935.94,5000023161,1987,1,163,Truck,13798,FIAT,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,71467,3935.94,5000023161,1987,1,163,Truck,13798,FIAT,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,71467,3622.702,5000023161,1987,1,163,Truck,13798,FIAT,Own Goods,
0,08-Jul-13,07-Jul-14,95,1202,324103.13,4175.54,5000023165,2002,4,7,Pick-up,4164,FORD,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,324103.13,4175.54,5000023165,2002,4,7,Pick-up,4164,FORD,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,324103.13,4023.749,5000023165,2002,4,7,Pick-up,4164,FORD,Own Goods,
0,08-Jul-13,07-Jul-14,95,1202,324103.13,3484.78,5000023167,2002,4,7,Pick-up,4164,FORD,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,324103.13,3484.78,5000023167,2002,4,7,Pick-up,4164,FORD,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,324103.13,3380.629,5000023167,2002,4,7,Pick-up,4164,FORD,Own Goods,
0,08-Jul-13,07-Jul-14,95,1202,167980.96,6756.26,5000023174,1986,1,1400,Tanker,0,HINO,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,167980.96,4879.27,5000023174,1986,1,1400,Tanker,0,HINO,Own Goods,
0,08-Jul-13,07-Jul-14,95,1202,176072,6038.66,5000023181,1984,1,70,Truck,6443,HINO,Own Goods,
0,08-Jul-13,07-Jul-14,95,1202,179046.16,3896.55,5000023191,2001,4,8,Pick-up,4164,ISUZU,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,179046.16,3896.55,5000023191,2001,4,8,Pick-up,4164,ISUZU,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,179046.16,3768.579,5000023191,2001,4,8,Pick-up,4164,ISUZU,Own Goods,
0,07-Aug-12,06-Aug-13,3,1201,21000,479.86,5000023197,1999,1,,Motor-cycle,185,YAMAHA,Private,
0,07-Aug-11,06-Aug-12,3,1201,0,433.746,5000023197,1999,1,,Motor-cycle,185,YAMAHA,Private,
0,07-Jul-11,06-Aug-11,3,1201,21000,50,5000023197,1999,1,,Motor-cycle,185,YAMAHA,Private,
0,08-Jul-13,07-Jul-14,95,1202,960393.19,8879.72,5000023207,2005,1,1350,Truck,13798,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,960393.19,8879.72,5000023207,2005,1,1350,Truck,13798,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,960393.19,7750.381,5000023207,2005,1,1350,Truck,13798,IVECO,Own Goods,
0,07-Aug-13,06-Aug-14,11,1201,655000,9061.41,5000023218,2000,7,,Station Wagones,4164,TOYOTA,Private,22213.6
0,07-Aug-12,06-Aug-13,11,1201,655000,9061.41,5000023218,2000,7,,Station Wagones,4164,TOYOTA,Private,
0,07-Aug-11,06-Aug-12,11,1201,655000,16298.424,5000023218,2000,7,,Station Wagones,4164,TOYOTA,Private,23504.56
0,08-Jul-11,06-Aug-11,11,1201,655000,750.43,5000023218,2000,7,,Station Wagones,4164,TOYOTA,Private,
0,01-Jan-14,31-Dec-14,4,1202,250000,3234.71,5000023108,1986,2,0,Pick-up,3431,TOYOTA,Own Goods,
0,01-Jan-13,31-Dec-13,4,1202,85000,3694.07,5000023108,1986,2,0,Pick-up,3431,TOYOTA,Own Goods,
0,01-Jan-12,31-Dec-12,4,1202,85000,1721.12,5000023108,1986,2,0,Pick-up,3431,TOYOTA,Own Goods,
0,08-Jul-11,07-Aug-11,1,1201,129612,100.09,5000023115,1999,0,,Automobile,1295,NISSAN,Private,
0,08-Jul-13,07-Jul-14,95,1202,66507,740.11,5000023116,2000,0,130,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,66507,783.08,5000023116,2000,0,130,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,66507,786.608,5000023116,2000,0,130,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,05-Jan-14,04-Jan-15,11,1202,0,1411.57,5000023124,1998,1,16.25,Bus,2814,MERCEEDES,Own service,
0,05-Jan-13,04-Jan-14,11,1202,0,1411.57,5000023124,1998,1,16.25,Bus,2814,MERCEEDES,Own service,
0,12-Sep-11,04-Jan-12,85,1202,0,265.99,5000023124,1998,1,16.25,Bus,2814,MERCEEDES,Own service,
0,05-Jan-12,04-Jan-13,12,1202,0,1442.71,5000023124,1998,1,16.25,Bus,2814,MERCEEDES,Own service,
0,26-Jul-13,25-Jul-14,11,1201,200000,3142.45,5000023127,1999,4,,Automobile,1295,NISSAN,Private,1859.4
0,14-Jul-12,13-Jul-13,11,1201,200000,3142.2,5000023127,1999,4,,Automobile,1295,NISSAN,Private,61342
0,08-Jul-11,07-Jul-12,11,1201,200000,1481.39,5000023127,1999,4,,Automobile,1295,NISSAN,Private,
0,08-Jul-11,07-Aug-11,1,1201,179548,138.66,5000023127,1999,4,,Automobile,1295,NISSAN,Private,
0,08-Jul-11,07-Jul-12,95,1202,300000,5491.412,5000023145,1987,1,165,Truck,11000,FIAT,Own Goods,
0,07-Aug-11,06-Aug-12,11,1201,150000,1870.8,5000023160,1990,4,,Automobile,1587,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,1,1201,300000,231.68,5000023160,1990,4,,Automobile,1587,TOYOTA,Private,
1,19-Mar-14,25-Mar-15,6,1202,0,3551.2,5000023232,2007,27,27,Bus,3920,HIGHER,Fare Paying Passengers,
1,26-Mar-13,25-Mar-14,6,1202,0,3539.95,5000023232,2007,27,27,Bus,3920,HIGHER,Fare Paying Passengers,
1,26-Mar-12,25-Mar-13,6,1202,514828.52,17183.49,5000023232,2007,27,27,Bus,3920,HIGHER,Fare Paying Passengers,
0,08-Aug-13,07-Aug-14,1,1201,350000,5257.45,5000023246,2005,7,,Station Wagones,4164,TOYOTA,Private,7501
0,08-Aug-12,07-Aug-13,1,1201,350000,5257.45,5000023246,2005,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,1,1201,350000,7218.171,5000023246,2005,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,11,1201,350000,269.88,5000023246,2005,7,,Station Wagones,4164,TOYOTA,Private,
0,07-Aug-13,06-Aug-14,3,1201,1238000,16376.59,5000023261,2007,9,,Automobile,4461,TOYOTA,Private,
0,07-Aug-12,06-Aug-13,3,1201,1238000,16376.59,5000023261,2007,9,,Automobile,4461,TOYOTA,Private,
0,07-Aug-11,06-Aug-12,3,1201,0,16187.448,5000023261,2007,9,,Automobile,4461,TOYOTA,Private,
0,07-Jul-11,06-Aug-11,3,1201,1238000,1058.8,5000023261,2007,9,,Automobile,4461,TOYOTA,Private,
0,08-Aug-12,07-Aug-13,11,1201,16000,1072.4,5000023327,1998,1,,Motor-cycle,123,SUZUKI,Private,
0,08-Jul-11,07-Aug-11,11,1201,16000,10.77,5000023327,1998,1,,Motor-cycle,123,SUZUKI,Private,
0,08-Aug-11,07-Aug-12,11,1201,16000,375.428,5000023327,1998,1,,Motor-cycle,123,SUZUKI,Private,
0,08-Aug-13,07-Aug-14,11,1202,226371,3545.05,5000023553,2002,4,5.4,Pick-up,2779,TOYOTA,Own Goods,
0,08-Aug-12,07-Aug-13,11,1202,226371,3550.05,5000023553,2002,4,5.4,Pick-up,2779,TOYOTA,Own Goods,
0,08-Aug-11,07-Aug-12,11,1202,226371,3373.849,5000023553,2002,4,5.4,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,07-Aug-11,11,1202,226371,138.26,5000023553,2002,4,5.4,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,07-Aug-11,11,1201,128664,107.6,5000023564,1998,4,,Automobile,1295,NISSAN,Private,
0,08-Jul-11,07-Aug-11,11,1201,128664,107.6,5000023565,1998,4,,Automobile,1295,NISSAN,Private,
0,17-Feb-12,16-Feb-13,24,1202,514828.52,12979.19,5000024857,2007,27,27,Bus,3920,HIGER BUS,Fare Paying Passengers,
0,17-Feb-12,16-Feb-13,24,1202,514828.52,12979.19,5000024858,2007,27,27,Bus,3920,HIGER BUS,Fare Paying Passengers,
0,23-Nov-13,22-Nov-14,13,1202,347000,7688.16,5000024878,2008,8,0,Special construction,4164,INTERNATIONAL USE,Own service,
0,01-Jul-12,30-Jun-13,11,1202,1100000,14722.63,5000024878,2008,8,0,Special construction,4164,INTERNATIONAL USE,Own service,
0,01-Jul-11,30-Jun-12,11,1202,1100000,13674.43,5000024878,2008,8,0,Special construction,4164,INTERNATIONAL USE,Own service,
0,01-Jan-14,31-Dec-14,28,1202,200000,3528.4,5000024896,1983,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,01-Jan-13,31-Dec-13,28,1202,137000,3460.36,5000024896,1983,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,01-Jan-12,31-Dec-12,28,1202,137000,4144.76,5000024896,1983,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,07-Aug-13,06-Aug-14,97,1201,319045,4893.38,5000024924,1997,8,,Automobile,4169,NISSAN,Private,65574.34
0,07-Aug-12,06-Aug-13,97,1201,319045,4893.38,5000024924,1997,8,,Automobile,4169,NISSAN,Private,
0,07-Aug-11,06-Aug-12,97,1201,319045,4676.298,5000024924,1997,8,,Automobile,4169,NISSAN,Private,
0,07-Jul-11,06-Aug-11,11,1201,319045,230.76,5000024924,1997,8,,Automobile,4169,NISSAN,Private,
0,07-Aug-13,06-Aug-14,97,1201,319045,4893.38,5000024931,1997,8,,Automobile,4169,NISSAN,Private,8513.69
0,07-Aug-12,06-Aug-13,97,1201,319045,4893.38,5000024931,1997,8,,Automobile,4169,NISSAN,Private,
0,07-Aug-11,06-Aug-12,97,1201,319045,4676.298,5000024931,1997,8,,Automobile,4169,NISSAN,Private,
0,07-Jul-11,06-Aug-11,11,1201,319045,230.76,5000024931,1997,8,,Automobile,4169,NISSAN,Private,
0,07-Aug-11,06-Aug-12,97,1201,319045,4676.298,5000024938,1997,8,,Automobile,4169,NISSAN,Private,
0,07-Jul-11,06-Aug-11,11,1201,319045,224.99,5000024938,1997,8,,Automobile,4169,NISSAN,Private,
1,20-Mar-14,19-Mar-15,12,1201,580000,5208.55,5000022999,2006,6,,Station Wagones,2499,FORD,Private,
1,18-Jan-13,17-Jan-14,12,1201,580000,5396.51,5000022999,2006,6,,Station Wagones,2499,FORD,Private,
1,18-Jan-12,17-Jan-13,12,1201,580000,5215.76,5000022999,2006,6,,Station Wagones,2499,FORD,Private,
1,26-Jun-12,25-Jun-13,9,1202,450000,9853.97,5000023003,2005,0,228.4,Trailers and semitrailers,0,MARU,General Cartage,
0,08-Aug-13,07-Aug-14,2,1201,296400,4388.75,5000023006,2003,4,,Automobile,1794,TOYOTA,Private,
0,08-Aug-12,07-Aug-13,2,1201,296400,4388.75,5000023006,2003,4,,Automobile,1794,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,2,1201,296400,4196.374,5000023006,2003,4,,Automobile,1794,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,2,1201,296400,202.79,5000023006,2003,4,,Automobile,1794,TOYOTA,Private,
0,08-Aug-12,07-Aug-13,2,1201,600000,8286.35,5000023011,1996,7,,Station Wagones,2495,LANDROVER,Private,
0,08-Aug-11,07-Aug-12,2,1201,600000,8062.932,5000023011,1996,7,,Station Wagones,2495,LANDROVER,Private,
0,08-Jul-11,07-Aug-11,2,1201,600000,410.52,5000023011,1996,7,,Station Wagones,2495,LANDROVER,Private,
0,24-Feb-12,23-Feb-13,98,1201,120000,2011.18,5000023751,2001,8,,Station Wagones,4000,TOYOTA,Private,
0,24-Feb-12,23-Feb-13,98,1201,240000,3043.46,5000023775,1991,5,,Station Wagones,2779,TOYOTA,Private,
1,18-Mar-12,17-Mar-13,11,1202,514828.52,14369.25,5000023795,2007,27,27,Bus,3920,HIGER BUS,Taxi,
1,11-Apr-13,10-Apr-14,11,1202,0,3544.95,5000023795,2007,27,27,Bus,3920,HIGER BUS,Taxi,
1,21-Jan-14,20-Jan-15,14,1202,0,3544.95,5000023806,2007,27,27,Bus,3920,HIGER BUS,Fare Paying Passengers,
0,18-Dec-12,17-Dec-13,12,1202,332000,11549.47,5000023824,2007,27,27,Bus,3920,HIGER BUS,Fare Paying Passengers,
0,27-Aug-13,26-Aug-14,1,1201,170000,2768.29,5000023829,1999,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Aug-12,07-Aug-13,1,1201,170000,2768.29,5000023829,1999,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Aug-11,07-Aug-12,1,1201,170000,2568.819,5000023829,1999,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Jul-11,07-Aug-11,1,1201,170000,142.17,5000023829,1999,4,,Automobile,1299,MITSUBISHI,Private,
0,01-Aug-13,31-Jul-14,11,1201,50000,956.21,5000023858,2006,1,,Motor-cycle,175,SUZUKI,Private,
0,01-Aug-12,31-Jul-13,11,1201,50000,894.9,5000023858,2006,1,,Motor-cycle,175,SUZUKI,Private,
0,01-Jul-11,30-Jun-12,11,1201,50000,678.3,5000023858,2006,1,,Motor-cycle,175,SUZUKI,Private,
0,08-Aug-13,07-Aug-14,11,1201,193000,3099.15,5000023355,1999,4,7,Pick-up,1997,MITSUBISHI,Own Goods,
0,08-Aug-12,07-Aug-13,11,1201,193000,3099.15,5000023355,1999,4,7,Pick-up,1997,MITSUBISHI,Own Goods,
0,08-Aug-11,07-Aug-12,11,1201,193000,2936.914,5000023355,1999,4,7,Pick-up,1997,MITSUBISHI,Own Goods,
0,08-Jul-11,07-Aug-11,11,1201,193000,117.39,5000023355,1999,4,7,Pick-up,1997,MITSUBISHI,Own Goods,
0,08-Aug-13,07-Aug-14,11,1201,203000,3184.87,5000023361,2001,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Aug-12,07-Aug-13,11,1201,203000,3179.87,5000023361,2001,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Aug-11,07-Aug-12,11,1201,203000,3027.996,5000023361,2001,4,,Automobile,1299,MITSUBISHI,Private,10005
0,08-Jul-11,07-Aug-11,11,1201,203000,123.47,5000023361,2001,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Aug-12,07-Aug-13,11,1201,22693,488.88,5000023363,2002,0,,Motor-cycle,183,SUZUKI,Private,
0,08-Aug-11,07-Aug-12,11,1201,22693,288.03,5000023363,2002,0,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Aug-11,11,1201,22000,13.38,5000023363,2002,0,,Motor-cycle,183,SUZUKI,Private,
0,07-Aug-13,06-Aug-14,11,1202,350000,5091.95,5000023380,2000,4,0,Pick-up,2477,MITSUBISHI,Own Goods,
0,07-Aug-12,06-Aug-13,11,1202,350000,5091.7,5000023380,2000,4,0,Pick-up,2477,MITSUBISHI,Own Goods,
0,07-Aug-11,06-Aug-12,11,1202,350000,4880.384,5000023380,2000,4,0,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-11,06-Aug-11,11,1202,350000,228.25,5000023380,2000,4,0,Pick-up,2477,MITSUBISHI,Own Goods,
0,07-Aug-13,06-Aug-14,8,1202,260000,3964.47,5000023385,1989,4,7.5,Pick-up,2779,TOYOTA,Own Goods,47374
0,07-Aug-12,06-Aug-13,8,1202,260000,3969.22,5000023385,1989,4,7.5,Pick-up,2779,TOYOTA,Own Goods,
0,07-Aug-11,06-Aug-12,8,1202,260000,3742.185,5000023385,1989,4,7.5,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,06-Aug-11,11,1202,260000,169.56,5000023385,1989,4,7.5,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,95,1202,179266.73,1656.8,5000023391,1997,4,7,Pick-up,2797,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,179266.73,1656.8,5000023391,1997,4,7,Pick-up,2797,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,179266.73,1528.829,5000023391,1997,4,7,Pick-up,2797,TOYOTA,Own Goods,
0,07-Aug-13,06-Aug-14,8,1202,260000,3964.47,5000023392,1989,4,7.5,Pick-up,2779,TOYOTA,Own Goods,
0,07-Aug-12,06-Aug-13,8,1202,260000,3964.22,5000023392,1989,4,7.5,Pick-up,2779,TOYOTA,Own Goods,
0,07-Aug-11,06-Aug-12,8,1202,260000,3742.185,5000023392,1989,4,7.5,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,06-Aug-11,11,1202,260000,169.56,5000023392,1989,4,7.5,Pick-up,2779,TOYOTA,Own Goods,
0,28-Sep-12,07-Aug-13,2,1201,100000,1726.645,5000023641,1988,5,,Station Wagones,2779,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,2,1201,100000,1791.094,5000023641,1988,5,,Station Wagones,2779,TOYOTA,Private,500
0,08-Jul-11,07-Aug-11,2,1201,100000,68.42,5000023641,1988,5,,Station Wagones,2779,TOYOTA,Private,
0,19-Feb-14,18-Feb-15,12,1201,18000,588.155,5000023650,2001,1,,Motor-cycle,171,YAMAHA,Private,
0,01-Feb-13,31-Jan-14,12,1201,18000,578.09,5000023650,2001,1,,Motor-cycle,171,YAMAHA,Private,
0,07-Jan-12,06-Jan-13,12,1201,18000,618.42,5000023650,2001,1,,Motor-cycle,171,YAMAHA,Private,
0,05-Jul-13,04-Jul-14,12,1201,240000,3907.53,5000023664,2000,8,,Station Wagones,4164,TOYOTA,Private,
0,05-Jul-12,04-Jul-13,12,1201,240000,3907.28,5000023664,2000,8,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,95,1201,156906.2,1603.59,5000023422,2001,5,,Automobile,1300,MITSUBISHI,Private,
0,08-Jul-12,07-Jul-13,95,1201,156906.2,1566.25,5000023422,2001,5,,Automobile,1300,MITSUBISHI,Private,
0,08-Jul-11,07-Jul-12,95,1201,156906.2,1447.486,5000023422,2001,5,,Automobile,1300,MITSUBISHI,Private,
0,27-Aug-13,26-Aug-14,1,1202,565000,7768.43,5000023427,2008,4,6,Pick-up,3153,NISSAN,Own Goods,
0,08-Aug-12,07-Aug-13,1,1202,565000,7768.43,5000023427,2008,4,6,Pick-up,3153,NISSAN,Own Goods,
0,08-Aug-11,07-Aug-12,1,1202,501568,6755.025,5000023427,2008,4,6,Pick-up,3153,NISSAN,Own Goods,
0,08-Jul-11,07-Aug-11,1,1202,501568,419.43,5000023427,2008,4,6,Pick-up,3153,NISSAN,Own Goods,
0,08-Aug-13,07-Aug-14,11,1201,160000,3299.57,5000023443,1992,4,,Automobile,1295,NISSAN,Private,
0,08-Aug-12,07-Aug-13,11,1201,160000,2643.57,5000023443,1992,4,,Automobile,1295,NISSAN,Private,
0,08-Jul-11,07-Aug-11,11,1201,162200,137.23,5000023443,1992,4,,Automobile,1295,NISSAN,Private,
0,08-Aug-11,07-Aug-12,11,1201,162200,2548.82,5000023443,1992,4,,Automobile,1295,NISSAN,Private,
0,08-Aug-13,07-Aug-14,11,1201,60000,2052.37,5000023835,1982,4,,Automobile,1290,TOYOTA,Private,
0,08-Aug-12,07-Aug-13,11,1201,60000,1396.37,5000023835,1982,4,,Automobile,1290,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,11,1201,60000,1269.18,5000023835,1982,4,,Automobile,1290,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,11,1201,60000,50.76,5000023835,1982,4,,Automobile,1290,TOYOTA,Private,
0,08-Aug-13,07-Aug-14,11,1201,200000,3842.45,5000023467,2001,4,,Station Wagones,1998,SUZUKI,Private,
0,08-Aug-12,07-Aug-13,11,1201,200000,3186.45,5000023467,2001,4,,Station Wagones,1998,SUZUKI,Private,
0,08-Aug-11,07-Aug-12,11,1201,255000,3736.541,5000023467,2001,4,,Station Wagones,1998,SUZUKI,Private,
